Customer,text,title,hotel_Name,numberOfReviews,finalRating
vidurajithd,"We had a great experience there. The staff and service was superb. The pool is open until 8pm. There was an indoor games area and library. I loved those places to spend the time. The rooms were clean and had a good bathroom. One of the best hotels in Sri lanka which provides great safety. but didn't have a nice view.

If you are a sea food lover, you must visit this hotel. Crab, prawn, cuttlefish and many more seafood things in one place. Never experienced such a thing before. They had a good buffet with a lot of varieties and they served tasty foods. But only a few items were delicious. I experienced that drawback from this kind of bigger buffets serving hotels.

Live music nights and a lot of services available through the hotel. I believe it was an amazing visit to Heritance Ahungalla.",Ahungalla Visit,Heritance Ahungalla,2.8145941987091545,-0.7649882739728273
Dil84,"One of Sri Lanka's top hotels. We stayed here for two nights, and we were glad that we chose this hotel because it has everything a visitor could want. The staff was attentive and kind. Their faces were bright with smiles as they greeted us. When you first meet someone, they all smile. The bathrooms and rooms were roomy, tidy, and cozy. From the room, you have a great view of the ocean. The food was delicious and well-dispersed. Their cocktails were excellent. All in all, my visit to Heritance Ahungalla was fantastic. We would not hesitate to suggest this hotel and would gladly return.",One of the Best Star Hotel in Ahungalla,Heritance Ahungalla,2.8145941987091545,0.4085732826900327
324thiwankaj,"Heritance Ahungalla staff went above and beyond to ensure our stay was comfortable and enjoyable, thank you team front office and all. The view fantastic and perfect place to stay with groups, place is relax and Excellent, and the resort architecture is stunning and room views Excellent, we will comeback",Good holiday,Heritance Ahungalla,2.8145941987091545,0.4085732826900327
vlastimil_dispo,"This is my first time in Sri Lanka. This warm welcome from the hotel staff just made my day. Everything was perfect and well maintained hotel with nice employees. Food is excellent and just right place to spend your time in South of Sri Lanka. Activities near by good for every member of your family. .. Just one tip for the beach area, avoid any plastic trash. I did collect few of them. Thank you!",Lovely place,Heritance Ahungalla,2.8145941987091545,0.4085732826900327
ninawicky2022,"Excellent service. Live music by the pool at night and The staff went above and beyond in their efforts. Loved our stay we enjoyed the ocean and the swimming pool very much. Staff was amazing and the breakfast buffet had variety of options.
Rooms were comfortable and had a big balcony facing the ocean , it was lovely to wake up in the morning to that view. Price we paid was reasonable for the quality of service we received.","Excellent hotel, the staff was amazing, they went above and beyond in their efforts to make us feel comfortable.",Heritance Ahungalla,2.8145941987091545,0.4085732826900327
edthehab,"Very nice hotel. 
Well situated on the beach. 2 gorgeous large swimming pools, clean and clear. The food was excellent with a tremendous variety of fish and seafood cooked to perfection. Nightly live music. Nice poolside bar that made excellent drinks. 
Staff were friendly and professional. 
Highly recommend",Very nice motel,Heritance Ahungalla,2.8145941987091545,-0.7649882739728273
Departure48775191886,"I recently stayed at Heritance Ahungalla and it was a impressive and comfortable stay! The staff were friendly and welcoming. 
The hotel is designed by Deshamanya Jeoffery Bawa and is wonderful in all sense. The vastness and aesthetics of the property, the breathtaking views of the pool, beach and the surroundings from the moment you enter the hotel. It is definitely an experience. The salt in the air singes your nose in the best way possible. They have tried to upkeep the original architecture of the building from the 1980's as much as possible and it is pleasant on the eyes. 

The breakfast buffet was decent and had south Indian options. The breakfast buffet had alot of options and varieties, however, the taste of the food did slightly fall behind for the price paid and for what was expected. This also applies to their Dinner buffet. On the other hand, the room service menu though very limited has tasty and reasonably priced options (special mention to the nasi goreng, which was delicious with a good portion size).

A special note on the very wonderful welcome we recieved at the property. The cold towel and the welcome drink was refreshing and the staff are very very polite and willing to help you with anything. 

Me and my wife, we stayed in the 'luxury room' category of rooms. The room was pleasant and spacious with 'L' shaped balcony access. The views from the balcony did not bore us throughout our stay, breathtaking every single time. We just stayed at the property and enjoyed the property itself. However, travelling to nearby locations such an Lunuganga, Bentota river sports, etc should not be an issue at all, as the property is very accessible by uber/pickme. 

However, despite the food being okay, it's better to opt for full board or atleast half board as there are not many options for restaurants nearby.

I highly recommend the hotel to anyone seeking to have a relaxing vacation on the beach while enjoying a piece of Bawa architecture.

Rating Breakdown:

- Cleanliness: 5/5
- Service: 4/5
- Value: 4.5/5
- Location: 5/5
- Sleep Quality: 5/5",Exceptional Stay at Heritance Ahungalla!,Heritance Ahungalla,2.8145941987091545,0.4085732826900327
B4696PXnatasham,"It was a pleasure staying at this hotel. Heritance is a nice hotel with excellent food and service. Breakfast, Lunch & Dinner are good and you can choose: Indian, Asian, etc. Also the restaurant is very good. Overall the experience was brilliant and enjoyed business getaway a lot. I will definitely stay here again.",Amazing Tour at Ahungalla,Heritance Ahungalla,2.8145941987091545,-0.7649882739728273
dasarathj2024,"My wife and I spent two amazing nights with our cousin Nishanthi and Savi who took us to Heritance Ahungalle on the start of our vacation in Srilanka.
The hospitality and friendliness of the staff was evident from the moment we stepped in to the lobby.
our room on the 3rd floor overlooking the Indian  ocean was spectacular. the room was very spacious and comfortable. The balcony outside the room afforded us time to read and relax in the evening.the bathroom was very clean and had ample counter space to keep our toiletries.
I must make special mention of the unbelievable spread at each if the buffet meals. We arrived just in time for the lunch buffet Starting with soup to salads to Srilankan Indian Chinese and western dishes the spread was enormous. The dessert menu too was too numerous to
mention. The  dinner and breakfast menus were excellent with the gourmet spread to cover every pallet needs.
We must  make special mention of Mr. Pradeep Guneratne the FnB Executive who ensured our stay was memorable, Being a long weekend in Srilanka the hotel
was at its capacity. Pradeep and his staff ensured that the guests were seated with the minimum wait times. Pradeep surprised us with a special dish of Srilankan crab curry Coconut sambol and roast bread which truly was a delicacy we had not had in years.
Thank you Nishanthi and Savi for choosing Heritance Ahungalle to host us for a relaxing stay, our sincere appreciation to Pradeep and staff at Heritance for the comfortable stay and providing us a great culinary experience.",Heritance Ahungalle Srilanka - Memorable Hospitality,Heritance Ahungalla,2.8145941987091545,0.4085732826900327
T9835JCsabinew,"14 Tage in einem wunderschönen Land verbracht, in einem Hotel, dass absolut Landestypisch ist. Kein Luxus, aber Sauber u das freundlichste Personal was man sich vorstellen kann 💝 
Ich war alleine verreist u musste zu keiner Zeit Angst haben . Zumindest nicht im Hotel… Einmal habe ich versucht, über die andere Straßenseite in einen Kiosk zu gehen, dies sollte man alleine nicht machen! Zumindest nicht als Frau 🫣
Leider ist es in dem Hotel nicht üblich, draußen auf einer Terrasse zu sitzen zu den Mahlzeiten. Nach freundlicher Anfrage beim Personal wurde uns dies aber ermöglicht! Wir (ich hatte ein Ehepaar kennen gelernt) hatten jeden Morgen und jeden Abend einen Tisch draußen.
Ein ganz besonderen Dank, geht hier an Navidu 🙏  
Mein Zimmer war nicht das neueste, aber immer tip top sauber 🧽👌🤩 Danke an Rukmal🙏

Verbesserungsvorschläge… Das Essen ist leider meist nur lauwarm… Auch hier hat man sich nach zwei Tagen dran gewöhnt, es ist eben anders als in Europa. 
Rundum eins meiner schönsten Orte, die ich bereist habe, ich komme sicher nochmal wieder.",Seelenreise Sri Lanka,Heritance Ahungalla,2.8145941987091545,-0.7649882739728273
chathurir2024,"I recently stayed at the Hotel, and the service was exceptional. The staff was attentive and friendly, ensuring a comfortable experience. Clean rooms and great amenities made it a memorable stay. Highly recommend!ce and excellent food. Nice view with beach.",Nice experience,Heritance Ahungalla,2.8145941987091545,0.4085732826900327
malcolm79,"This hotel is well run, clean, with good food and amazing views. Some of the rooms look a little dated but the beds are clean and comfy. The pool is awesome and the management and team are impeccable with their service. A really brilliant stay, thanks!",Really brilliant little hotel,Ella Planters Bungalow,-0.6905363357420602,-0.7649882739728273
simriat,"This is a really beautiful boutique hotel ,worth staying in, we only stayed two nights but is a great place to relax and also because of the v long and exhausting drive from Colombo ,I would recommend a longer stay 
Rajwat was very polite and helpful and gave us a tour of the spice and veg garden.",Great stay ,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
924j_rns,"Fantastik skønt hotel beliggende med den flotteste udsigt. Et meget stille og roligt hotel. Meget venligt personale. God restaurant. Værelserne var rene og havde en rigtig flot panorama udsigt. Godt sted at starte udflugter til Ella, litle Adams Peak mv",Skønt hotel i smukke omgivelser,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
AndreaH771,"I spend 3 absolutelly amazing days at Planters bungallow in Feb/March 2023. From the beginning me and my son were welcomed with open hearts and felt like being part the family. In general, hospitality at Sri Lanka is great and we feltthat even more at Planters. Our room had lovely view and as very spacious. 

Food was great, we asked for cooking class and it was so funny with the chef and other people. We really learned a lot. 

The hotel should improve their websites and social media, because reality is thousand times better :-). ",Amazing experience at Planters bungallow,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
164debrap,"Beautiful view from Mango Room. Lovely property and peaceful immersion into the jungle. We received the best service of any hotel or restaurant after 30 days across all of Sri Lanka. Just a short tuk-tuk ride to many hikes, Ella.  They provide tuk-tuk or sedan transport service on site or it’s easy to arrange your own. We could also just simply walk from the property to find adventures and views. The food and cocktails served on site all day was delicious with a broad selection on the menu.  There was wine, beer and soda in the room mini fridge. The rooms are very comfortable and we enjoyed time on our balcony. I had high hopes for our experience here and was not disappointed. I am glad we stayed 3 nights, anything shorter would have felt too short.",We highly recommend this hotel.  The Mango room views and hotel food/service was unbeatable.,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
Footprints656385,"This was a lovely experience staying here for 3 nights. Everybody was soo friendly, especially Senarath was always very helpful. 
Breakfast, lunches and dinners were beautifully cooked. I would recommend this lovely Hotel always. ",A Bijoux of a Hotel!,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
Stso2014,"Indeed an excellent hotel with the most friendly and serviceminded staff ❤️ Absolutely beautifull view over the mountains -Nice, Big & clean rooms - and not too far from Ella -town. We had only one meal during the day/breakfast, -but it was excellent. My/our Best recommendations for this small hotel. ",👍 Lovely stay at Planters Bungalow,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
Burnsey007,"Tastefully decorated , helpful well informed staff. Particularly enjoyed my guided walk through the garden identifying plants & fruit trees and a healing garden.Rare collection of tropical fruit trees. This is a beautiful heritage property built 150 years ago by a Scottish tea planter.",Heritage property built 150 years ago by a Scottish tea planter,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
FriederikeB774,"We fell a little bit in love with this place and ended up staying 4 rather than just 2 nights. Was it the comfy beds with the magnificent view across paddy fields and into the Ella gap? Or the monkeys and the giant squirrel and the brown-headed barbet that joined us for the delicious breakfasts each morning?
The staff make this place a cut above the rest- always smiling, always helpful; it included a guided tour of the magnificent property and garden. The chef came out every night to greet us-his food was simply scrumptious (jackfruit curry, pancakes for breakfast, crispy fried bacon and fresh fruit juices), wow.
But it was the little touches that made Planters so special-the fresh flowers at the foot of the Buddha, a sense of pride and endless kindness.
If you need a break-this is a good place to take it-the garden is full of beautiful flowers and birds; there are plenty of places to relax in the shade and by the pool and you can walk into the hills along the little country road behind the hotel.
I can't recommend Planters Bungalow enough, it was truly remarkable.",Absolutely magical,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
Julietdrewniak,"We can’t recommend Planters bungalow highly enough. We stayed as a large family group from 5 years to 83 years and all of us had an amazing time. The rooms are lovely and super spacious. Our family room had a really confortable king size bed, a single bed, a large ensuite & a lovely balcony with breathtaking views.  The grounds are beautiful, with a lovely pool, separate small children’s pool, huge gardens and monkeys roaming round. Jagard and his team looked after us so well and were incredibly attentive, kind and thoughtful - they even arranged a bonfire for our family one night which was wonderful.
It is around 20 minutes drive from Ella town, but tuk tuks are super easy (buses available too) and affordable so we travelled in to eat there in the evenings. 
Definitely a highlight of our Sri Lankan for all our family!",W0W What a place!,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
SofiaRoseG1,Beautiful spacious room with a veranda looking towards the mountains (breathtaking sunrise). Very comfortable bed. Lovely terrasse for breakfast and dinner. The food was excellent (we will remember the jackfruit curry) and so was the service. We had a lovely time!,Enchanting hotel and surroundings,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
cathysJ4652QD,"We can’t recommend Planters bungalow highly enough. The rooms are gorgeous and super spacious, all with lovely balconies looking over the stunning surrounding scenery. The grounds are beautiful, with a lovely pool, separate small children’s pool, huge gardens and monkeys roaming round. Jagard  and his team looked after us so well and were incredibly attentive, kind and thoughtful - they even arranged a bonfire for our family one night which was wonderful. 
Although it is around 20 minutes drive from Ella town, tuk tuks are super easy and affordable so we travelled in to eat there in the evenings. 
Definitely a highlight of our Sri Lankan for all our family! ",Wonderful stay at the beautiful Planters Bungalow ,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
nickyl883,"We stayed at Planters with a big family group, ranging from 5 years old to 83. Everyone loved it here! Gorgeous location and views, spacious clean comfortable rooms and wonderful staff. It's 10km out of Ella, but easy to get to town via tuktuk or driver. Ella has lots of great restaurants bars, shops and hikes, a lovely base for a hill country holiday.",Perfect hill country hideaway,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
611dai,"We stayed at Planter's with a large family group , aged 5 to 83, and all loved it! Amazing views, gorgeous pool, spacious clean comfortable rooms and the friendliest staff. About 10km out of Ella (easy to get to Ella via car/tuktuk/bus) in beautiful hill countryside. Ella has lots of great restaurants, bars and shops, and there is lots to see. We experienced no problems during our trip to Sri Lanka and received the friendliest welcome in this beautiful conutry. ",A very special place,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
Su_Rob_CanaleGrande,"20 Minuten von Ella entfernt kommt man in ein Hotel im Grünen. Tolle Aussicht vom Zimmer auf die Berge und Reisfelder inkl. Sonnenaufgang, das schöne Zimmer hatte grosse Fenster auf 2 Seiten.

Grosser Pool, das Essen nimmt man an kleinen Tischen im Garten ein.

Fazit: Gerne wieder",Top Aussicht vom Zimmer ins Grüne,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
udithak,"Excellent hospitality 
Best caring staff ever
Wonderful location 
We
Simply loved this
We came as a group of family and stayed here for two night just before the Christmas Eve.
We thoroughly enjoyed our stay.
Food was delicious and well cared for cooking it seems 
All of us have agreed to give this review and the comment and we were seeking for a relaxation which we experienced to the max.
Simply awesome and happy to come back 
I recommend this place for anyone to relax while feeling like home 🏠",Simply awesome stay,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
Klaus-R-001,"We spent 2 nights in Planter's bungalow. We were greeted by the hotel management with a drink and refreshing towel. The location is very beautiful and from the individual bungalows you have a fantastic sunrise with a view of the rice fields and agricultural areas far below. The pool is large with beautiful sun loungers. The garden area with banana plants and large jungle trees is beautiful and very well maintained. There is also a smaller agricultural area. The rooms and the bathroom are large but sparsely furnished. As in almost all hotels, drinking bottles are provided for room service every day. The location of Ella Centrum is about 8-10 km away (to the south). So you need a shuttle service. This is offered by the hotel for a fee. The breakfast outside in the garden is very good and rich. The evening menu is good and varied. Since there are no restaurants nearby, you should have dinner either in Ella or in the hotel. Ella is a good base for hiking Little Adams Peak and the 9 Arch Bridge.",Friendly and wonderful Bungalows,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
Diana_Mangalagiu,"We’ve been here during our last trip in Sri Lanka and we had an amazing experience. We came back and we are so happy we did so, everything is just perfect. From the views on the spectacular valleys and rice paddies and hills to the comfort of the room, the quietness of the surroundings, the so nice and well maintained garden, the clean and refreshing swimming pool. The restaurant is also a real delight, great chef and service with romantic candle lights and views on the valley. We will be back soon!",Amazing experience again!,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
Guide35597149386,"Cet hôtel annoncé comme 2 étoiles sur Google a tout d’un 4 étoiles ! Le cadre est magnifique, les villas spacieuses, jolies et propres. Le personnel est attentif, et nous y avons mangé un mémorable rice & curry (et un délicieux petit déjeuner sri lankais) ! A refaire sans hésiter !",Magnifique hôtel proche de Ella,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
Bretons29900,"Cet hotel nous a beaucoup plus pour plusieurs raisons:
- la chambre: nous avons eu la chambre familiale rénovée avec une vue EXTRAORDINAIRE .
- les repas et les coktails sont extras
- le personnel est très gentil. Quand nous sommes arrivés, la piscine n'était pas très nette. Le gérant s'est engagé à faire le nécessaire pour le lendemain matin. Ce qui a été fait. Les enfants ont ainsi pu profiter pleinement de cet hotel.

Loin du centre de Ella ( 25mn) mais pour nous cela nous convenait très bien.
Attention un temple à coté de l'hotel, le réveil matinal à 5h00 du matin avec les prières est un peu rude... mais la beauté du paysage fait tout oublier.",hotel de charme,Ella Planters Bungalow,-0.6905363357420602,0.4085732826900327
debn820,"Stunning people so helpful  and friendly 
Beautiful food and great variety 
Great guides
Wow factor in all cabins with magnificent wildlife surrounding.
I felt totally safe throughout my whole stay
Niluksha, Gayan, thamoth and everyone at hotel",Perfect place to be,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
Explore15597446554,"Es nuestra luna de miel y confieso que ha sido una suerte haber estado en este lugar. Alojarse en cinnamon Wild es una  experiencia inolvidable, a ello han contribuido Gayan Gamage y Lakshith , cuya atención ha sido impecable.
Las habitaciones son muy cómodas y la comida tipo buffet muy variada y sabrosa.
Sin duda recomendamos este lugar.","Muy recomendable, experiencia inolvidable",Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
P7803RMpilarm,"Fantastico Lugar. Precioso, las habitaciones muy limpias y cómodas. Está  dentro del parque de Yala y puedes encontrar animales salvajes por los jardines, espectacular. La gente muy amable, en especial gracias a Achala, Jayani,Atte, Glen y Sandu.",El Paraiso,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
215mar_a_ngelesb,"El hotel es precioso, enclavado en un paisaje increíble, daba sensación de estar en algún lugar de África. Safari muy bien organizado y, si bien no pudimos ver al leopardo, nos acercamos a muchísimas especies como elefantes, cocodrilos, mangostas, incluso un oso. Muy bien el buffet. Especialmente un 10 a la atención de Gayan Gamage, que tuvo un detalle al finalizar la estancia con nosotras, con un aperitivo de despedida.",Increíble experiencia,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
mottuf,Good location near the Yala NP. Lobby and swimming pool exclusive and quite good in the contryside...,A great experience,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
duquemarcos9,"El safari de yala ha sido una de las mejores experiencias de nuestras vidas. A parte, estar en las instalaciones del hotel han sido increíbles. Hemos podido ver todo tipo de fauna alrededor: cocodrilos, monos, pájaros….
El trato del personal muy amable, cercano y siempre atentos a lo que necesitáramos.
Es una experiencia diferente y para recomendar a nuestros más allegados.",Visita con mucho encanto,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
Tour22271764212,We are staying at Cinnamon Wild in Yala. The staff and housekeeping are all very helpful. At night the staff will accompany you to your accommodation to ensure your safety. Lots of wildlife in the area. The breakfast and dinner buffet is exceptional. I can’t rate this place highly enough.,Yala experience,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
virendrans,"I came with my family for a short trip. It was a very good experience. The staff were very friendly and really helpful. Thamoth (Lucky) was very welcoming and helpful at all times.

The rooms were very clean and hygienic. The views were absolutely amazing. 

Worth the experience!","Great experience, great staff",Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
nuriat265,"Hotel excelente, una ubicación extraordinaria y un servicio de 10. 
Gayan Gamafe es todo un profesional, nos ha encantado vivir una experiencia única en  el lago. Gracias por todo. Ojalá nos volvamos a ver. 
😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍",😍,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
Sightseer548190,非常棒的體驗 看到花豹了 強運，住的環境也很舒適 ，吃的也很不錯，值得再訪，適合全家出遊。夜遊也很安全，到處都有服務人員。,斯里蘭卡 拉雅,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
Trek04846618034,I  visited the hotel.. propertie located in a beautifull location..I enjoyed the lunch buffet with varities of Sri Lankan foods special mention Mr.lasanthan (residence manager) very friendly and good human being & Akash from front office too. Recommended hotel. A must visit place,Must visit hotel,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
guy_waze,"Very nice hotel, actually living side by side with the animals.
staff was great, look out for Gayan Gamage for great nature explanations and recommendations.
The jungle room was super nice, we also recommend a walk to the beach  for great views",Great stay,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
zainabmaster786,Everything was taken care off best luxury forest resort the staff if very good food is so tasty best ,Amazing hospitality and best food and staff forest luxury,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
Sightsee40165390802,"Was een erg leuke safari. We hebben luipaarden, olifanten, stieren, arenden en nog meer dieren gezien. Het personeel was ook erg vriendelijk en behulpzaam. Wij hadden een prive jeep gedaan maar is ook leuk om te doen met een groep van 6. Een aanrader!",Erg leuk!,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
firzaadd2022,"Great hospitality by this fantastic team, was greeted and welcomed by the hotel manager himself, Mr. Tharindu (Restaurant and bar manager) Executive chef Mr. Nandana and many more names i unfortunately missed. was a fantastic experience in the wild and if you ever wish to witness sri lankan hospitality at its finest i advise you to visit this wonderful property rich with great service and mostly the staff making every minute comfortable and they went above and beyond exceeding expectations. thank you again to the cinnamon wild team for making my stay really unforgettable. will keep coming back for more.",Hospitality at it's finest.,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
Departure54017658832,"My stay at Cinnamon Wild Yala was the perfect escape from work to relax and recharge. The resort’s location and stunning scenery added to the experience, making it a truly memorable getaway.
I’d like to express my gratitude to the Resort Manager Lashanthan for being so welcoming. The staff at the reception were very efficient. Thank you to Sandu and Thilina who were so friendly and always interacted with the guests with a smile.
The team from Cinnamon Nature Trails—Kasun, Sampath, Sudath, Gayan—was outstanding. They were so kind and their love towards nature and wildlife was evident. We went on a nature walk to a breathtaking sand dune with Sudath, where we saw elephant footprints on the beach, a first for me! The walk and safari they organised became the highlight of the trip, with sightings of wildlife and magical views of the evening sky.
Dining was also a delight, thanks to Sahan and his team, who provided excellent service. Chef Manjula and his team served up exceptional meals, with the Sri Lankan buffet deserving special recognition. Ananda’s creative cocktails added to the overall experience.
Additionally, I appreciated how seriously the resort takes the security of its guests, which made us feel safe throughout.
Overall, my stay at Cinnamon Wild Yala was both relaxing and unforgettable, and I eagerly look forward to visiting again!",A truly memorable experience..,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
848athulak,"This was our family’s first visit to Cinnamon Wild Yala, and it was everything we could have hoped for. The location was perfect, with breathtaking views that made it feel like we were in the heart of nature.

A big thank you to Resort Manager Lashanthan for making us feel so welcome. Sandu and Thilina at the Front Office were very pleasant and professional, they made our check-in and check-out smooth.

The team from Cinnamon Nature Trails—Kasun, Sudath, Gayan, and Sampath—made our outdoor adventures unforgettable. Sudath took us on a fun nature walk to the sand dunes. The safari they arranged was the highlight of our trip.

Dining was another great experiece. Sahan and the F&B team made sure we were well taken care of, and Chef Manjula’s delicious meals were a hit with all of us. Ananda’s unique cocktails were also one of the highlights of our trip. The Crested Hawk Eagle and the Jungle Fowl are must try cocktaiks at the resort.

We also want to thank Chanaka from housekeeping, who added such a lovely touch by decorating the beds with flowers.

Our stay at Cinnamon Wild Yala gave us the perfect mix of relaxation, adventure, and quality family time. We felt safe and right at home. We can’t wait to come back for more unforgettable experiences.",One of the best stays ever.,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
priyanik2020,"This was my first visit to Cinnamon Wild Yala, and I couldn’t have asked for a better experience. The location is great and the scenery is absolutely beautiful.

A special thanks to Resort Manager Lashanthan for his warm hospitality. Sandu and Thilina from the Front Office also deserve a shout out for making us feel right at home from the moment we stepped in. They facilitated a smooth check-in and check-out.

I’d like to thank Chanaka from housekeeping. His thoughtful touch of decorating the beds with flowers was truly appreciated and added a nice personal flair to our stay.

The team from Cinnamon Nature Trails—Kasun, Sudath, Gayan, and Sampath—were fantastic. Sudath led us on a memorable nature walk to the sand dune and the beach was stunning. They also organised our safari, which turned out to be the most memorable part of our trip.

Sahan and the F&B team made sure our dining experiences were delightful, offering attentive and friendly service. I must also mention Chef Manjula and his team. All our meals were great.

I also must mention Ananda, whose creative cocktails are a must try! 

We also enjoyed swimming in the well designed pool and sitting by the lake enjoying the view and the cool breeze.

Overall, my stay at Cinnamon Wild Yala was both relaxing and unforgettable. I look forward to coming back to experience the resort's exceptional service and beautiful scenery.",Wonderful Family Vacation at Cinnamon Wild Yala,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
nievav2021,"We are in Sry Lanka of honey moon. We slept here one night. The outside of the hotel (garden) had very special places; We were lucky, because we saw a leopard, elephant's family with a baby....
In addition, the hotel was very very clean and the staff was very kind and friendly. It recomends 100%!!!!",Honey moon,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
Departure24399658165,"This was my second stay at Cinnamon Wild Yala, and it was just as enjoyable as the first. A big thank you to Lashanthan, the resort manager, for his warm hospitality throughout our time there.

I’d also like to mention Sandu and Thilina from the Front Office team, who made us feel welcome from the moment we arrived. They ensured everything went smoothly with our check-in and check-out, which made the process hassle free for my family and me.

I would also like to thank Chanaka from the housekeeping team, who did a fantastic job keeping our rooms spotless. He even decorated the beds beautifully with flowers, which was a lovely touch that we really appreciated.

The team from Cinnamon Nature Trails—Kasun, Sudath, Gayan, and Sampath—are an interesting bunch and are truly passionate about what they do. Sudath made our nature walk to the sand dune really enjoyable, and the ocean view was stunning. They also did a great job organising our safari, which was definitely one of the highlights of our trip.

Sahan and the F&B team ensured we were well taken care of during meals, with friendly and attentive service throughout the day. Chef Manjula and his team treated us to some delicious dishes. The Sri Lankan dishes really were delicious—fresh, flavourful, and comforting, like a good homemade meal.

I must also mention Ananda and his creative cocktails, packed with unique local flavours. They were unlike anything I’ve tried before—definitely worth experiencing if you visit.

Overall, our stay at Cinnamon Wild Yala was relaxing and memorable. The thoughtful service, good food, and beautiful surroundings made it a trip to remember. We’re already looking forward to coming back!",One of the best vacations ever,Cinnamon Wild Yala,1.862766593118593,0.4085732826900327
Trip769014,"Vero specchietto per le allodole. 
Le parti comuni sono molto belle come la posizione, vicinissima all'entrata del parco. I lati positivi finiscono qui. Il prezzo della camera (noi avevamo una superior) non valgono assolutamente il prezzo speso (allego foto esplicative) così come la cena (a buffet) a pagamento. Lo staff è gentile ma alla reception dovrebbero essere decisamente più orientati alla customer satisfaction ",Specchietto per le allodole,Jetwing Yala,1.2997906262352503,-3.1121113872985475
niall1066,"Jetwing Yala is a quality hotel with high grade fixtures and fittings, some of the best beds and pillows we have experienced in any 5*, wonderful food, and service that gives some of the premium brand names a run for their money. 

It’s certainly not perfect-we arrived to a ceiling being taken apart with a hammer drill (Jetwing should be notifying clients in advance) which carried on through the afternoon. And the pool, whilst outstanding in terms of size, cleanliness and the swim up bar, needs maintenance to repair numerous missing tiles. The decision not to use cushions on sun loungers is odd and not in keeping with 5* hotels. 

But you look past all of that because it’s just a damned nice place to be. The front of house manager was always present and addressed our concerns immediately. His entire team are a credit to him and the Jetwing brand. 

And the beach-okay you can’t go swimming in monsoon season but there’s nothing stopping you sitting and watching one of the most beautiful views in the region. 

We would highly recommend this hotel. And if they do renovate the place it would be epic. 

Thank you for a wonderful couple of days!",Good quality hotel,Jetwing Yala,1.2997906262352503,-0.7649882739728273
